port,nets,cells,combcell,seqcell,macros,bufinv,refs,combarea,bufinvarea,noncombarea,macroarea,interconnectarea,totalcellarea,totalarea,slack,coreutil,rows,corew,coreh,aspectratio,cellnotonrow,nfcellnotonrow,celloverlap,nfcelloverlap,cellblock,nfcellblock,orientviolate,nforientviolate,siteviolate,nfsiteviolate,powerstrapviolate,nfpowerstrapviolate,twirelen,m1wl,m2wl,m3wl,m4wl,m5wl,m6wl,m7wl,m8wl,m9wl,mrdlwl,via12,via23,via34,via45,via56,via67,via78,via89,via9r,plangrp,volarea,routelayer,xglobalgrid,yglobalgrid,inst,sigclknets,netports,avgport,gcells,avgvart,peakvart,avghor,peakhor,twl,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,conts,v1,v2,v3,v4,v5,v6,v7,v8,v9,clkperiod,lvls,sinks,ctbuff,ctsaddgates,pregates,prebuf,clockcells,ctbuffarea,ctcellarea,mgskew,maxtranvio,maxcapvio,maxfanvio,cgskew,lpdelay,spdelay,cplen,cpslack,cpclkper,tns,viopath,whv,thv,holdvio,drc,routevio
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
84,358,276,195,80,0,24,17,462.79622800000004,30.49728,557.591947,0.0,273.18627799999996,1020.388175,1293.574453,994.95,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,-100000.0,-100000,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000.0,-100000,-100000
